Host Id,Host Since,Name,Neighbourhood ,Property Type,Room Type,Zipcode,Beds,Review Scores Rating,Review Scores Rating (bin),Price,Number of Records,Number Of Reviews
2813848,7/3/2012,1br Center of Williamsburg,Brooklyn,Apartment,Entire home/apt,11249,1,80,80,190,1,1
2830197,7/4/2012,Cozy Home in Brooklyn Brownstone,Brooklyn,Apartment,Entire home/apt,11216,1,80,80,120,1,1
2839351,7/5/2012,Adorable UES Apt in Prime Location!,Manhattan,Apartment,Entire home/apt,10075,3,80,80,240,1,1
2902496,7/11/2012,Sunny central Wmsburg Apartment,Brooklyn,Apartment,Entire home/apt,11211,1,80,80,99,1,1
2910065,7/11/2012,Amazing 3Bed 2Bath in East Village,Manhattan,Apartment,Entire home/apt,10009,3,80,80,350,1,1
2910065,7/11/2012,Nice Room in Fun East Village,Manhattan,Apartment,Private room,10009,1,80,80,95,1,5
2926947,7/13/2012,West Village Private Room!,Manhattan,Apartment,Private room,10011,1,80,80,115,1,8
2961269,7/16/2012,Adorable Brownstone Apartment,Brooklyn,Apartment,Entire home/apt,11225,1,80,80,95,1,1
2971534,7/17/2012,New York Nice 2 Bedrooms Near Times,Manhattan,Apartment,Entire home/apt,10036,2,80,80,495,1,9
2990375,7/19/2012,Charming Luxury Studio in Chelsea,Manhattan,Apartment,Entire home/apt,10001,1,80,80,190,1,1
3002665,7/20/2012,Spacious Room with Private Garden,Brooklyn,House,Private room,11211,1,80,80,80,1,1
3019936,7/22/2012,Nice sunny shared apartment,Manhattan,Apartment,Shared room,10128,1,80,80,68,1,1
3028267,7/23/2012,One Bedroom With Large Backyard,Brooklyn,House,Entire home/apt,11205,1,80,80,150,1,2
3035426,7/24/2012,Amazing 2 Bedroom Chelsea for 6,Manhattan,Apartment,Entire home/apt,10011,3,80,80,389,1,2
3064477,7/26/2012,Artist Loft with Rooftop,Brooklyn,Apartment,Entire home/apt,11221,1,80,80,130,1,1
3115758,7/31/2012,BEAUTIFUL CENTRAL PARK DISCOUNT 45%,Manhattan,Apartment,Private room,10026,3,80,80,200,1,39
3117536,7/31/2012,Large room by the Hudson,Manhattan,Apartment,Private room,10032,1,80,80,80,1,5
3142049,8/2/2012,MEATPACKING STUDIO APARTMENT,Manhattan,Apartment,Private room,10014,1,80,80,195,1,44
3151534,8/3/2012,Large Clean Apartment in Midtown,Manhattan,Apartment,Entire home/apt,10065,2,80,80,175,1,3
3166165,8/5/2012,Large room in Washington Heights,Manhattan,Apartment,Private room,10033,1,80,80,55,1,1
3177516,8/6/2012,Master Bedroom Rent in Art Chic,Brooklyn,Apartment,Private room,11237,1,80,80,75,1,1
3208869,8/9/2012,Charming Chelsea 2 BD Terrace Gem,Manhattan,Apartment,Entire home/apt,10011,2,80,80,372,1,3
3221893,8/10/2012,Quiet Top Floor Studio in SOHO,Manhattan,Apartment,Entire home/apt,10012,1,80,80,185,1,1
3237605,8/12/2012,Bright & Cozy Room,Brooklyn,Apartment,Private room,11238,1,80,80,55,1,2
3250450,8/13/2012,Location Claudia,Queens,Apartment,Private room,11372,1,80,80,60,1,1
3250450,8/13/2012,Location Jenny,Queens,Apartment,Private room,11372,1,80,80,45,1,1
3252311,8/14/2012,Cozy Room near Botanical Gardens,Brooklyn,Apartment,Private room,11225,1,80,80,60,1,4
3264479,8/15/2012,Private room in cozy UES apmt,Manhattan,Apartment,Private room,10029,1,80,80,75,1,3
3280649,8/16/2012,Sunny West Village 1BR,Manhattan,Apartment,Entire home/apt,10014,2,80,80,150,1,3
3290436,8/17/2012,Huge Gorgeous Park View Apartment!,Brooklyn,Apartment,Entire home/apt,11226,3,80,80,170,1,1
3292129,8/17/2012,Private Bedroom in Brooklyn,Brooklyn,Apartment,Private room,11206,1,80,80,48,1,1
3311280,8/19/2012,Charming Williamsburg  Apartment,Brooklyn,Apartment,Entire home/apt,11249,1,80,80,175,1,3
3310358,8/19/2012,15 minutes to Manhattan,Queens,Apartment,Private room,11104,2,80,80,125,1,1
3345679,8/22/2012,Sunny & Spacious Greenpoint Room,Brooklyn,Apartment,Private room,11222,1,80,80,68,1,1
3369722,8/25/2012,Times Square area walkable to lots,Manhattan,Apartment,Entire home/apt,10018,2,80,80,271,1,20
3417714,8/30/2012,Lovely Time Square 1 Bedroom Apt!,Manhattan,Apartment,Entire home/apt,10036,2,80,80,250,1,5
3449544,9/2/2012,Bright Sunny Large NYC apartment!,Queens,Apartment,Private room,11377,1,80,80,60,1,1
3456748,9/3/2012,***Amazing Skyline View (2br/2br)**,Manhattan,Apartment,Entire home/apt,10001,2,80,80,550,1,1
3473471,9/4/2012,Amazing Ground Fl. Apt w/ Garden,Brooklyn,Apartment,Entire home/apt,11238,1,80,80,175,1,1
3489610,9/6/2012,Beautiful E Village 1 Br w/ Balcony,Manhattan,Apartment,Entire home/apt,10003,1,80,80,190,1,1
3514775,9/9/2012,Sunlit Brooklyn Heights Studio,Brooklyn,Apartment,Entire home/apt,11201,2,80,80,150,1,5
3550417,9/12/2012,Prvate Room wth Office Desk & View,Manhattan,Apartment,Private room,10001,1,80,80,170,1,2
3558909,9/13/2012,Prime Slope 1 BR Apt. with Backyard,Brooklyn,Apartment,Entire home/apt,11217,2,80,80,159,1,1
3562322,9/13/2012,BROOKLYN - RAILROAD 2-2 Room,Brooklyn,House,Shared room,11216,1,80,80,35,1,4
3571616,9/14/2012,Chelsea Apartament -Skyline views,Manhattan,Apartment,Entire home/apt,10018,3,80,80,290,1,4
3578009,9/15/2012,Cute apartment with 2 big bedrooms,Queens,Apartment,Entire home/apt,11101,2,80,80,200,1,4
3638650,9/21/2012,Private Bedroom in Brooklyn,Brooklyn,Apartment,Private room,11222,1,80,80,40,1,2
3663218,9/24/2012,Cute room in large apartment.,Brooklyn,Apartment,Private room,11211,1,80,80,60,1,1
3659718,9/24/2012,"Great, cozy room right by Time sq S",Manhattan,Apartment,Private room,10019,1,80,80,99,1,16
3676701,9/25/2012,Calm & Quiet in Clinton Hill,Brooklyn,Apartment,Entire home/apt,11238,1,80,80,125,1,1
3725105,10/1/2012,Artsy Room in the East Village,Manhattan,Apartment,Private room,10009,1,80,80,85,1,1
3737351,10/2/2012,The Golden Retreat,Brooklyn,Apartment,Private room,11236,1,80,80,49,1,1
3754729,10/4/2012,Brooklyn - Funky 1 Bedroom,Brooklyn,Apartment,Entire home/apt,11207,1,80,80,129,1,8
3759584,10/4/2012,Shared Apt w/Private Rm*Mini Hostel,Manhattan,Apartment,Private room,10025,2,80,80,65,1,2
3780107,10/6/2012,Cute + Chill - bedroom in NoLita!,Manhattan,Apartment,Private room,10013,1,80,80,125,1,1
3813423,10/9/2012,Cute Private Room in Spacious Apt,Manhattan,Apartment,Private room,10040,1,80,80,75,1,1
3826020,10/10/2012,Amazing apt w/ Balcony & roof deck,Manhattan,Apartment,Entire home/apt,10016,2,80,80,450,1,1
3829569,10/10/2012,Professional Studio Space for Rent,Manhattan,Other,Shared room,10025,1,80,80,350,1,1
3838284,10/11/2012,Private Sweet Bedroom,Manhattan,Apartment,Private room,10025,1,80,80,60,1,1
3870145,10/14/2012,Apartment in Manhattan,Manhattan,Apartment,Entire home/apt,10040,2,80,80,140,1,2
3916362,10/18/2012,Modern Loft Sp in East Williamsburg,Brooklyn,Apartment,Entire home/apt,11206,2,80,80,155,1,2
3919035,10/19/2012,1 BD in Modern Bedstuy Duplex,Brooklyn,Apartment,Private room,11221,1,80,80,53,1,1
3930622,10/20/2012,Spacious 6BD in Union Sq,Manhattan,Apartment,Entire home/apt,10003,6,80,80,375,1,1
3955733,10/23/2012,Unique NYC Taxi Sleeper Van,Queens,Camper/RV,Entire home/apt,11101,1,80,80,49,1,3
3953938,10/23/2012,Comfy! Clean! Crown Heights!,Brooklyn,Apartment,Private room,11216,1,80,80,57,1,1
3951741,10/23/2012,"Cozy 2 Low Budget Rooms, Great Area",Queens,House,Private room,11372,2,80,80,78,1,2
3968209,10/24/2012,Soho room in a huge loft on crosby,Manhattan,Loft,Private room,10013,1,80,80,150,1,11
3984166,10/26/2012,Private Room in East Village,Manhattan,Apartment,Private room,10009,1,80,80,100,1,3
3997936,10/28/2012,Big room with a great view,Brooklyn,Apartment,Private room,11238,1,80,80,72,1,5
4001540,10/29/2012,Large sunny room in Brooklyn,Brooklyn,Apartment,Private room,11237,1,80,80,65,1,1
4018637,10/30/2012,Light filled 2 Bedroom Crown Height,Brooklyn,Apartment,Entire home/apt,11238,2,80,80,120,1,2
4025068,10/31/2012,"Huge private room: Williamsburg, BK",Brooklyn,Apartment,Private room,11211,1,80,80,100,1,3
4044456,11/2/2012,Brooklyn Brownstone Private Room!,Brooklyn,Apartment,Private room,11238,1,80,80,85,1,3
4050318,11/3/2012,Comfy & Chic - Tranquility Room,Brooklyn,Bed & Breakfast,Private room,11226,1,80,80,45,1,2
4057962,11/4/2012,Sun-filled 1 bedroom Seaport,Manhattan,Apartment,Entire home/apt,10038,1,80,80,250,1,1
4064804,11/5/2012,"Studio in FlatIron, NYC !!",Manhattan,Apartment,Entire home/apt,10010,1,80,80,195,1,1
4084075,11/7/2012,Penthouse Apt with Roofdeck,Manhattan,Apartment,Entire home/apt,10016,2,80,80,229,1,7
4095095,11/8/2012,perfect room in williamsburg,Brooklyn,Apartment,Private room,11211,1,80,80,55,1,2
4112404,11/10/2012,1BR TSquare with Terrace and View,Manhattan,Apartment,Entire home/apt,10019,3,80,80,279,1,1
4112404,11/10/2012,Large newly furnished bedroom,Manhattan,Apartment,Private room,10029,1,80,80,100,1,2
4114392,11/10/2012,"Harlem, cozy room in Sugar Hill!",Manhattan,Apartment,Private room,10031,1,80,80,69,1,1
4124346,11/11/2012,Huge 1.5 bedroom with doorman,Manhattan,Apartment,Entire home/apt,10010,2,80,80,170,1,4
4119683,11/11/2012,Giant Private Room in Battery Park,Manhattan,Apartment,Private room,10280,1,80,80,100,1,1
4139266,11/13/2012,2 Bedroom Loft in Luxury Building,Brooklyn,Apartment,Entire home/apt,11249,2,80,80,375,1,7
4138235,11/13/2012,Heart of Chelsea,Manhattan,Apartment,Entire home/apt,10011,1,80,80,125,1,4
4144342,11/14/2012,Cozy Room with a Hammock!,Brooklyn,House,Private room,11216,2,80,80,39,1,3
4144342,11/14/2012,Large Climbing Loft + Hammock,Brooklyn,House,Private room,11216,2,80,80,69,1,38
4144342,11/14/2012,Lofted Bed in Sunny Room,Brooklyn,House,Private room,11216,2,80,80,29,1,10
4144342,11/14/2012,Sunny Room with King Sized Bed,Brooklyn,House,Private room,11216,1,80,80,99,1,1
4154282,11/15/2012,Perfect for a NYC Summer Place!,Manhattan,Apartment,Entire home/apt,10025,1,80,80,200,1,3
4186145,11/18/2012,"Live in real NY apt, Midtown west",Manhattan,Apartment,Entire home/apt,10001,1,80,80,225,1,2
4180895,11/18/2012,ENTIRE EAST VILLAGE STUDIO!!!!,Manhattan,Apartment,Entire home/apt,10009,2,80,80,210,1,4
4195861,11/19/2012,Sunny Brownstone Apartment,Brooklyn,Apartment,Entire home/apt,11238,2,80,80,95,1,3
4195872,11/19/2012,Nice private room in Williamsburg,Brooklyn,Apartment,Private room,11211,1,80,80,60,1,1
4191725,11/19/2012,Cute Room in Williamsburg-BEDFORD,Brooklyn,Apartment,Private room,11249,1,80,80,70,1,1
4191076,11/19/2012,Space for 4 in the trendy LES!,Manhattan,Apartment,Private room,10002,2,80,80,85,1,1
4227571,11/23/2012,Adorable 1 BD in Williamsburg,Brooklyn,Apartment,Entire home/apt,11206,1,80,80,155,1,14
4243690,11/25/2012,Sunny and quiet brownstone,Brooklyn,Apartment,Entire home/apt,11201,1,80,80,160,1,1
4252008,11/26/2012,Large Apartment in Manhattan center,Manhattan,Apartment,Entire home/apt,10016,2,80,80,150,1,1
4263230,11/27/2012,Cozy Studio -heart of Williamsburg!,Brooklyn,Apartment,Entire home/apt,11211,1,80,80,110,1,3
4263734,11/27/2012,Huge bedroom in Brooklyn duplex!,Brooklyn,Apartment,Private room,11216,2,80,80,60,1,1
4271793,11/28/2012,AMAZING location 4 BR in Soho,Manhattan,Apartment,Entire home/apt,10013,4,80,80,399,1,47
4278357,11/29/2012,Quiet cozy apartment in cool area,Brooklyn,Apartment,Entire home/apt,11238,2,80,80,105,1,9
4291007,11/30/2012,BUDGET LUXURY 2 BY BROOKLYN BRIDGE!,Brooklyn,Apartment,Private room,11205,1,80,80,110,1,3
4298946,12/1/2012,Prime West Village Studio,Manhattan,Apartment,Entire home/apt,10014,1,80,80,150,1,3
4299040,12/1/2012,THE PRETTY 2 CLOSET ROOM :),Manhattan,Apartment,Private room,10031,1,80,80,75,1,6
4313868,12/3/2012,HUGE ROOM 1 - 15 MINUTES >MANHATTAN,Brooklyn,Apartment,Private room,11206,2,80,80,78,1,54
4324286,12/4/2012,"Bright, cozy private room in Harlem",Manhattan,Apartment,Private room,10037,1,80,80,65,1,5
4324286,12/4/2012,Super Spacious Room,Manhattan,Apartment,Private room,10037,1,80,80,103,1,1
4345263,12/6/2012,"Bushwick Lofty Life: Bk Rm $1,275",Brooklyn,Apartment,Private room,11206,1,80,80,95,1,1
4350923,12/7/2012,"Spacious, Sunny, Clean, L/G/J/M Sub",Brooklyn,Apartment,Private room,11206,1,80,80,60,1,1
4351834,12/7/2012,Brooklyn eco house share,Brooklyn,House,Private room,11218,1,80,80,80,1,1
4354335,12/8/2012,Lovely One Bedroom in Brooklyn,Brooklyn,Apartment,Entire home/apt,11238,1,80,80,160,1,2
4381814,12/11/2012,2 Bedroom LOFT STYLE Apt in Harlem,Manhattan,Apartment,Entire home/apt,10030,2,80,80,129,1,45
4380733,12/11/2012,"Clean, Cozy Room: Williamsburg, NYC",Brooklyn,Apartment,Private room,11211,1,80,80,120,1,3
4382127,12/11/2012,The Center of it all: Union Square!,Manhattan,Apartment,Private room,10003,1,80,80,99,1,2
4380358,12/11/2012,Cozy quiet room in Gramercy Park,Manhattan,Apartment,Private room,10010,1,80,80,97,1,9
4398437,12/13/2012,The Room w/Bathroom @ Bushwick.,Brooklyn,Apartment,Private room,11206,1,80,80,65,1,2
4401973,12/14/2012,Crown Heights Duplex Apt.,Brooklyn,Apartment,Private room,11225,1,80,80,95,1,1
4417895,12/16/2012,"1 Bedroom Apt, Sleeps 3+ in LES",Manhattan,Apartment,Entire home/apt,10002,2,80,80,163,1,1
4432444,12/18/2012,Room in Clean Modern Apartment,Brooklyn,Apartment,Private room,11206,1,80,80,69,1,1
4436365,12/18/2012,Convenient Location Near C Park,Manhattan,Apartment,Private room,10024,1,80,80,100,1,1
4446118,12/19/2012,Modern Duplex Loft in LES,Manhattan,Apartment,Entire home/apt,10002,2,80,80,150,1,1
4442608,12/19/2012,Perfect Room in Shared Apt (C),Manhattan,Apartment,Private room,10035,1,80,80,60,1,5
4451858,12/20/2012,"Comfortable, Spacious Duplex",Brooklyn,House,Entire home/apt,11218,4,80,80,200,1,1
4461578,12/21/2012,Cozy Park Slope Ground Floor Apt,Brooklyn,Apartment,Entire home/apt,11217,1,80,80,100,1,4
4473916,12/23/2012,Welcome to my home,Manhattan,Apartment,Entire home/apt,10003,1,80,80,450,1,1
4473954,12/23/2012,UPPER WEST SIDE HISTORIC DISTRICT,Manhattan,Apartment,Entire home/apt,10024,,80,80,175,1,1
4524609,12/29/2012,Spacious Full Apt. in NYC (doorman),Manhattan,Apartment,Entire home/apt,10010,2,80,80,329,1,1
4548639,1/1/2013,Private Room with Half Bath,Manhattan,Apartment,Private room,10037,1,80,80,150,1,1
4551980,1/2/2013,Cozy Studio close to UN E58th,Manhattan,Apartment,Entire home/apt,10022,3,80,80,250,1,2
4580975,1/3/2013,Luxurious 1BR near Columbus Circle,Manhattan,Apartment,Entire home/apt,10019,1,80,80,200,1,4
4580943,1/3/2013,Loft Space in South Williamsburg!,Brooklyn,Apartment,Private room,11211,1,80,80,50,1,1
4586276,1/4/2013,UWS Brownstone Apt W 73rd,Manhattan,Apartment,Entire home/apt,10023,1,80,80,190,1,1
4589104,1/4/2013,Cozy Room in Brooklyn,Brooklyn,Apartment,Private room,11238,1,80,80,70,1,1
4599215,1/5/2013,Williamsburg Summer Sublet,Brooklyn,Apartment,Entire home/apt,11211,1,80,80,100,1,9
4606165,1/6/2013,15 Minutes to TIMES SQUARE,Queens,Apartment,Private room,11104,1,80,80,60,1,2
4676568,1/12/2013,Spacious Upper East Side apt,Manhattan,Apartment,Entire home/apt,10128,3,80,80,200,1,1
4687681,1/13/2013,Full Apt - Close to Manhattan & JFK,Brooklyn,Apartment,Entire home/apt,11216,3,80,80,112,1,2
4738139,1/17/2013,Brooklyn Heights Studio/Ground Flr.,Brooklyn,Apartment,Entire home/apt,11201,1,80,80,205,1,3
4756424,1/18/2013,Private bedroom in cozy apartment,Brooklyn,Apartment,Private room,11215,1,80,80,70,1,1
4799164,1/22/2013,Entire apartment. Luxury building.,Brooklyn,Apartment,Entire home/apt,11211,1,80,80,125,1,1
4831237,1/24/2013,Sunny Room with Rooftop Access,Manhattan,Apartment,Private room,10023,1,80,80,99,1,2
4841434,1/25/2013,Union Squre 1Br w/2 Outdoor Spaces,Manhattan,Apartment,Entire home/apt,10003,1,80,80,235,1,3
4843860,1/25/2013,Bright studio apt great location,Manhattan,Apartment,Entire home/apt,10004,1,80,80,100,1,2
4864306,1/27/2013,1 rm @ 3BR loft williamsburg room 3,Brooklyn,Loft,Private room,11222,1,80,80,70,1,4
4879754,1/28/2013,2 Bedroom Full Apartment UES,Manhattan,Apartment,Entire home/apt,10128,2,80,80,375,1,1
4905211,1/30/2013,BIG Bedroom for Artists/Musicians,Brooklyn,Apartment,Private room,11206,1,80,80,50,1,1
4923646,1/31/2013,Trendy/cozy in Brooklyn. On Subway,Brooklyn,Apartment,Entire home/apt,11206,1,80,80,160,1,4
4917650,1/31/2013,Double Bed in Williamsburg,Brooklyn,Apartment,Private room,11211,3,80,80,90,1,1
4964077,2/4/2013,Comfy room located close to train,Brooklyn,Apartment,Private room,11207,1,80,80,60,1,1
4970027,2/5/2013,7Min From JFK 25min from Manhattan,Queens,Apartment,Entire home/apt,11435,3,80,80,65,1,8
4992930,2/6/2013,Double Room and Private Bathroom,Brooklyn,Apartment,Private room,11215,1,80,80,90,1,4
5017366,2/8/2013,Charming West Village studio,Manhattan,Apartment,Entire home/apt,10014,1,80,80,200,1,1
5029851,2/10/2013,Room with a loft bed near the park,Manhattan,Apartment,Private room,10029,1,80,80,50,1,11
5140339,2/19/2013,Spacious & Sunny Home in Bushwick,Brooklyn,Apartment,Private room,11249,1,80,80,89,1,3
5164854,2/20/2013,Cozy room in NYC,Manhattan,Apartment,Private room,10030,1,80,80,45,1,5
5188681,2/22/2013,1BR Condo w/ elevator Ft. Greene,Brooklyn,Apartment,Entire home/apt,11205,2,80,80,140,1,1
5191738,2/22/2013,Gorgeous & Spacious Full 1 BR Apt,Brooklyn,Apartment,Entire home/apt,11221,3,80,80,75,1,1
5194330,2/23/2013,Safe residential neighborhood,Brooklyn,Apartment,Private room,11215,1,80,80,56,1,4
5311348,3/4/2013,Cozy Bedroom with Private Bath,Brooklyn,Apartment,Private room,11221,1,80,80,50,1,5
5325455,3/4/2013,Lower East Side Hideaway,Manhattan,Apartment,Private room,10002,1,80,80,90,1,5
5334913,3/5/2013,Huge Room w Private Bathroom W'burg,Brooklyn,Apartment,Private room,11211,1,80,80,95,1,4
5348391,3/6/2013,"1BR-MyrtleWyckoff L, Backyard, WiFi",Queens,Apartment,Private room,11385,1,80,80,80,1,4
5358971,3/7/2013,Modern Chelsea Studio,Manhattan,Apartment,Entire home/apt,10011,1,80,80,200,1,1
5392354,3/9/2013,Prime East Village 1 Bedroom,Manhattan,Apartment,Entire home/apt,10003,1,80,80,180,1,2
5404325,3/10/2013,Spacious 1BR apt in Manhattan,Manhattan,Apartment,Entire home/apt,10027,2,80,80,89,1,7
5421518,3/11/2013,Spacious Sugar Hill  Apartment,Manhattan,Apartment,Entire home/apt,10032,3,80,80,125,1,3
5417747,3/11/2013,Room in Cool Bushwick Loft,Brooklyn,Apartment,Private room,11206,1,80,80,65,1,1
5433810,3/12/2013,"Simple, Cheap Room in Greenpoint",Brooklyn,Apartment,Private room,11222,1,80,80,45,1,1
5441056,3/13/2013,"Sunny, cozy room in S. Williamsburg",Brooklyn,Apartment,Private room,11211,1,80,80,90,1,2
5459107,3/14/2013,Modern Bed-Stuy Alcove Studio,Brooklyn,Apartment,Entire home/apt,11216,1,80,80,110,1,13
5458990,3/14/2013,Heart of East Village Light Filled,Manhattan,Apartment,Private room,10009,1,80,80,105,1,1
5507891,3/17/2013,Garden Level Private Apartment,Brooklyn,Apartment,Entire home/apt,11205,4,80,80,125,1,5
5545129,3/20/2013,Beautiful Boerum Hill apartment!,Brooklyn,Apartment,Private room,11201,1,80,80,85,1,1
5566389,3/21/2013,Entire apartment in Harlem,Manhattan,Apartment,Entire home/apt,10031,1,80,80,110,1,2
5622042,3/25/2013,Quiet sunny room in Bed Stuy,Brooklyn,Apartment,Private room,11216,1,80,80,50,1,1
5658747,3/28/2013,Entire apt New York Upper East Side,Manhattan,Apartment,Entire home/apt,10128,2,80,80,220,1,1
5660600,3/28/2013,sunny room in bushwick- dekalb L,Brooklyn,Apartment,Private room,11221,1,80,80,63,1,1
5697663,3/31/2013,Furnished 1Br Apt in NYC UWS,Manhattan,Apartment,Entire home/apt,10023,1,80,80,140,1,1
5853457,4/9/2013,Cozy room near Barclay Centers B,Brooklyn,Apartment,Private room,11215,1,80,80,70,1,1
5855485,4/9/2013,Cozy room in hip LES neighborhood,Manhattan,Apartment,Private room,10002,1,80,80,80,1,1
5855145,4/9/2013,Private Bedroom-15min to Manhattan,Queens,Apartment,Private room,11105,1,80,80,50,1,3
5865860,4/10/2013,"East Village, Queen-sized BR :)",Manhattan,Apartment,Private room,10003,1,80,80,65,1,1
5878856,4/11/2013,Perfect New York Apartment,Manhattan,Apartment,Entire home/apt,10036,1,80,80,120,1,2
5904837,4/13/2013,Room Available in a Luxury Building,Manhattan,Apartment,Private room,10280,1,80,80,60,1,1
5926019,4/14/2013,Beautiful and perfectly located,Manhattan,Apartment,Entire home/apt,10017,2,80,80,250,1,1
5928421,4/15/2013,Heart of Brooklyn+Apt with balcony,Brooklyn,Apartment,Entire home/apt,11225,6,80,80,199,1,2
5937413,4/15/2013,Large studio available for July,Manhattan,Apartment,Entire home/apt,10036,1,80,80,200,1,1
5992481,4/18/2013,Stuyvesant Height Brownstone,Brooklyn,Apartment,Entire home/apt,11233,2,80,80,110,1,23
6008711,4/20/2013,Cosy Bedroom in a brick wall apart,Manhattan,Apartment,Private room,10025,1,80,80,104,1,1
6038004,4/22/2013,Huge Modern 2 bed 2 bath w/ AC,Manhattan,Apartment,Entire home/apt,10029,2,80,80,245,1,1
6072984,4/24/2013,LARGE 1br 1ba IN BED-STUY BROOKLYN,Brooklyn,Apartment,Entire home/apt,11216,1,80,80,100,1,1
6091848,4/25/2013,"TriBeCa, Loft, 2 Bedrooms",Manhattan,Apartment,Entire home/apt,10013,2,80,80,350,1,1
